time_ns,clock,v,ve,p_bits,p_dec,pe_bits,pe_dec,b,error,reset,start,ready,state_bits,state,next_state_bits,next,count
22620,1,0,1,00101,5,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,5
22640,0,0,1,00101,5,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,5
22660,1,0,1,00101,5,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,5
22680,0,0,1,00101,5,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,5
22700,1,0,1,00110,6,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,6
22720,0,0,1,00110,6,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,6
22740,1,0,1,00110,6,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,6
22760,0,0,1,00110,6,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,6
22780,1,0,1,00111,7,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,7
22800,0,0,1,00111,7,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,7
22820,1,0,1,00111,7,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,7
22840,0,0,1,00111,7,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,7
22860,1,0,1,01000,8,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,8
22880,0,0,1,01000,8,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,8
22900,1,0,1,01000,8,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,8
22920,0,0,1,01000,8,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,8
22940,1,0,1,01001,9,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,9
22960,0,0,1,01001,9,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,9
22980,1,0,1,01001,9,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,9
23000,0,0,1,01001,9,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,9
23020,1,0,1,01010,10,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,10
23040,0,0,1,01010,10,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,10
23060,1,0,1,01010,10,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,10
23080,0,0,1,01010,10,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,10
23100,1,0,1,01011,11,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,11
23120,0,0,1,01011,11,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,11
23140,1,0,1,01011,11,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,11
23160,0,0,1,01011,11,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,11
23180,1,0,1,01100,12,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,12
23200,0,0,1,01100,12,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,12
23220,1,0,1,01100,12,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,12
23240,0,0,1,01100,12,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,12
23260,1,0,1,01101,13,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,13
23280,0,0,1,01101,13,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,13
23300,1,0,1,01101,13,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,13
23320,0,0,1,01101,13,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,13
23340,1,0,1,01110,14,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,14
23360,0,0,1,01110,14,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,14
23380,1,0,1,01110,14,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,14
23400,0,0,1,01110,14,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,14
23420,1,0,1,01111,15,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,15
23440,0,0,1,01111,15,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,15
23460,1,0,1,01111,15,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,15
23480,0,0,1,01111,15,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,15
23500,1,0,1,10000,16,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,16
23520,0,0,1,10000,16,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,16
23540,1,0,1,10000,16,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,16
23560,0,0,1,10000,16,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,16
23580,1,0,1,10001,17,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,17
23600,0,0,1,10001,17,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,17
23620,1,0,1,10001,17,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,17
23640,0,0,1,10001,17,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,17
23660,1,0,1,10010,18,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,18
23680,0,0,1,10010,18,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,18
23700,1,0,1,10010,18,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,18
23720,0,0,1,10010,18,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,18
23740,1,0,1,10011,19,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,19
23760,0,0,1,10011,19,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,19
23780,1,0,1,10011,19,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,19
23800,0,0,1,10011,19,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,19
23820,1,0,1,10100,20,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,20
23840,0,0,1,10100,20,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,20
23860,1,0,1,10100,20,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,20
23880,0,0,1,10100,20,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,20
23900,1,0,1,10101,21,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,21
23920,0,0,1,10101,21,10110,22,1@22,0,0,0,0,0100,EVAL,1000,SHIFT,21
23940,1,0,1,10101,21,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,21
23960,0,0,1,10101,21,10110,22,1@22,0,0,0,0,1000,SHIFT,0100,EVAL,21
23980,1,1,1,10110,22,10110,22,1@22,0,0,0,0,0100,EVAL,0001,INIT,22
24000,0,1,1,10110,22,10110,22,1@22,0,0,0,0,0100,EVAL,0001,INIT,22
24020,1,1,1,10110,22,10110,22,1@22,0,0,0,1,0001,INIT,0001,INIT,22
24040,0,1,1,10110,22,10110,22,1@22,0,0,0,1,0001,INIT,0001,INIT,22
24060,1,1,1,10110,22,10110,22,1@22,0,0,0,1,0001,INIT,0001,INIT,22
24080,0,1,1,10110,22,10111,23,1@23,0,0,1,1,0001,INIT,0010,LOAD,22
24100,1,1,1,10110,22,10111,23,1@23,0,0,1,0,0010,LOAD,0100,EVAL,22
24120,0,1,1,10110,22,10111,23,1@23,0,0,1,0,0010,LOAD,0100,EVAL,22
24140,1,0,1,00000,0,10111,23,1@23,0,0,1,0,0100,EVAL,1000,SHIFT,0
24160,0,0,1,00000,0,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,0
24180,1,0,1,00000,0,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,0
24200,0,0,1,00000,0,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,0
24220,1,0,1,00001,1,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,1
24240,0,0,1,00001,1,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,1
24260,1,0,1,00001,1,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,1
24280,0,0,1,00001,1,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,1
24300,1,0,1,00010,2,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,2
24320,0,0,1,00010,2,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,2
24340,1,0,1,00010,2,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,2
24360,0,0,1,00010,2,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,2
24380,1,0,1,00011,3,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,3
24400,0,0,1,00011,3,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,3
24420,1,0,1,00011,3,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,3
24440,0,0,1,00011,3,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,3
24460,1,0,1,00100,4,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,4
24480,0,0,1,00100,4,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,4
24500,1,0,1,00100,4,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,4
24520,0,0,1,00100,4,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,4
24540,1,0,1,00101,5,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,5
24560,0,0,1,00101,5,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,5
24580,1,0,1,00101,5,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,5
24600,0,0,1,00101,5,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,5
24620,1,0,1,00110,6,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,6
24640,0,0,1,00110,6,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,6
24660,1,0,1,00110,6,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,6
24680,0,0,1,00110,6,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,6
24700,1,0,1,00111,7,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,7
24720,0,0,1,00111,7,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,7
24740,1,0,1,00111,7,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,7
24760,0,0,1,00111,7,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,7
24780,1,0,1,01000,8,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,8
24800,0,0,1,01000,8,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,8
24820,1,0,1,01000,8,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,8
24840,0,0,1,01000,8,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,8
24860,1,0,1,01001,9,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,9
24880,0,0,1,01001,9,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,9
24900,1,0,1,01001,9,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,9
24920,0,0,1,01001,9,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,9
24940,1,0,1,01010,10,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,10
24960,0,0,1,01010,10,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,10
24980,1,0,1,01010,10,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,10
25000,0,0,1,01010,10,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,10
25020,1,0,1,01011,11,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,11
25040,0,0,1,01011,11,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,11
25060,1,0,1,01011,11,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,11
25080,0,0,1,01011,11,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,11
25100,1,0,1,01100,12,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,12
25120,0,0,1,01100,12,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,12
25140,1,0,1,01100,12,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,12
25160,0,0,1,01100,12,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,12
25180,1,0,1,01101,13,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,13
25200,0,0,1,01101,13,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,13
25220,1,0,1,01101,13,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,13
25240,0,0,1,01101,13,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,13
25260,1,0,1,01110,14,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,14
25280,0,0,1,01110,14,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,14
25300,1,0,1,01110,14,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,14
25320,0,0,1,01110,14,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,14
25340,1,0,1,01111,15,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,15
25360,0,0,1,01111,15,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,15
25380,1,0,1,01111,15,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,15
25400,0,0,1,01111,15,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,15
25420,1,0,1,10000,16,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,16
25440,0,0,1,10000,16,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,16
25460,1,0,1,10000,16,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,16
25480,0,0,1,10000,16,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,16
25500,1,0,1,10001,17,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,17
25520,0,0,1,10001,17,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,17
25540,1,0,1,10001,17,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,17
25560,0,0,1,10001,17,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,17
25580,1,0,1,10010,18,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,18
25600,0,0,1,10010,18,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,18
25620,1,0,1,10010,18,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,18
25640,0,0,1,10010,18,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,18
25660,1,0,1,10011,19,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,19
25680,0,0,1,10011,19,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,19
25700,1,0,1,10011,19,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,19
25720,0,0,1,10011,19,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,19
25740,1,0,1,10100,20,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,20
25760,0,0,1,10100,20,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,20
25780,1,0,1,10100,20,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,20
25800,0,0,1,10100,20,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,20
25820,1,0,1,10101,21,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,21
25840,0,0,1,10101,21,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,21
25860,1,0,1,10101,21,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,21
25880,0,0,1,10101,21,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,21
25900,1,0,1,10110,22,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,22
25920,0,0,1,10110,22,10111,23,1@23,0,0,0,0,0100,EVAL,1000,SHIFT,22
25940,1,0,1,10110,22,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,22
25960,0,0,1,10110,22,10111,23,1@23,0,0,0,0,1000,SHIFT,0100,EVAL,22
25980,1,1,1,10111,23,10111,23,1@23,0,0,0,0,0100,EVAL,0001,INIT,23
26000,0,1,1,10111,23,10111,23,1@23,0,0,0,0,0100,EVAL,0001,INIT,23
26020,1,1,1,10111,23,10111,23,1@23,0,0,0,1,0001,INIT,0001,INIT,23
26040,0,1,1,10111,23,10111,23,1@23,0,0,0,1,0001,INIT,0001,INIT,23
26060,1,1,1,10111,23,10111,23,1@23,0,0,0,1,0001,INIT,0001,INIT,23
26080,0,1,1,10111,23,11000,24,1@24,0,0,1,1,0001,INIT,0010,LOAD,23
26100,1,1,1,10111,23,11000,24,1@24,0,0,1,0,0010,LOAD,0100,EVAL,23
26120,0,1,1,10111,23,11000,24,1@24,0,0,1,0,0010,LOAD,0100,EVAL,23
26140,1,0,1,00000,0,11000,24,1@24,0,0,1,0,0100,EVAL,1000,SHIFT,0
26160,0,0,1,00000,0,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,0
26180,1,0,1,00000,0,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,0
26200,0,0,1,00000,0,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,0
26220,1,0,1,00001,1,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,1
26240,0,0,1,00001,1,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,1
26260,1,0,1,00001,1,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,1
26280,0,0,1,00001,1,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,1
26300,1,0,1,00010,2,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,2
26320,0,0,1,00010,2,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,2
26340,1,0,1,00010,2,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,2
26360,0,0,1,00010,2,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,2
26380,1,0,1,00011,3,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,3
26400,0,0,1,00011,3,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,3
26420,1,0,1,00011,3,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,3
26440,0,0,1,00011,3,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,3
26460,1,0,1,00100,4,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,4
26480,0,0,1,00100,4,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,4
26500,1,0,1,00100,4,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,4
26520,0,0,1,00100,4,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,4
26540,1,0,1,00101,5,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,5
26560,0,0,1,00101,5,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,5
26580,1,0,1,00101,5,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,5
26600,0,0,1,00101,5,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,5
26620,1,0,1,00110,6,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,6
26640,0,0,1,00110,6,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,6
26660,1,0,1,00110,6,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,6
26680,0,0,1,00110,6,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,6
26700,1,0,1,00111,7,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,7
26720,0,0,1,00111,7,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,7
26740,1,0,1,00111,7,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,7
26760,0,0,1,00111,7,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,7
26780,1,0,1,01000,8,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,8
26800,0,0,1,01000,8,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,8
26820,1,0,1,01000,8,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,8
26840,0,0,1,01000,8,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,8
26860,1,0,1,01001,9,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,9
26880,0,0,1,01001,9,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,9
26900,1,0,1,01001,9,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,9
26920,0,0,1,01001,9,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,9
26940,1,0,1,01010,10,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,10
26960,0,0,1,01010,10,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,10
26980,1,0,1,01010,10,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,10
27000,0,0,1,01010,10,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,10
27020,1,0,1,01011,11,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,11
27040,0,0,1,01011,11,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,11
27060,1,0,1,01011,11,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,11
27080,0,0,1,01011,11,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,11
27100,1,0,1,01100,12,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,12
27120,0,0,1,01100,12,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,12
27140,1,0,1,01100,12,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,12
27160,0,0,1,01100,12,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,12
27180,1,0,1,01101,13,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,13
27200,0,0,1,01101,13,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,13
27220,1,0,1,01101,13,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,13
27240,0,0,1,01101,13,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,13
27260,1,0,1,01110,14,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,14
27280,0,0,1,01110,14,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,14
27300,1,0,1,01110,14,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,14
27320,0,0,1,01110,14,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,14
27340,1,0,1,01111,15,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,15
27360,0,0,1,01111,15,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,15
27380,1,0,1,01111,15,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,15
27400,0,0,1,01111,15,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,15
27420,1,0,1,10000,16,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,16
27440,0,0,1,10000,16,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,16
27460,1,0,1,10000,16,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,16
27480,0,0,1,10000,16,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,16
27500,1,0,1,10001,17,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,17
27520,0,0,1,10001,17,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,17
27540,1,0,1,10001,17,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,17
27560,0,0,1,10001,17,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,17
27580,1,0,1,10010,18,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,18
27600,0,0,1,10010,18,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,18
27620,1,0,1,10010,18,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,18
27640,0,0,1,10010,18,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,18
27660,1,0,1,10011,19,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,19
27680,0,0,1,10011,19,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,19
27700,1,0,1,10011,19,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,19
27720,0,0,1,10011,19,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,19
27740,1,0,1,10100,20,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,20
27760,0,0,1,10100,20,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,20
27780,1,0,1,10100,20,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,20
27800,0,0,1,10100,20,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,20
27820,1,0,1,10101,21,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,21
27840,0,0,1,10101,21,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,21
27860,1,0,1,10101,21,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,21
27880,0,0,1,10101,21,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,21
27900,1,0,1,10110,22,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,22
27920,0,0,1,10110,22,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,22
27940,1,0,1,10110,22,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,22
27960,0,0,1,10110,22,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,22
27980,1,0,1,10111,23,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,23
28000,0,0,1,10111,23,11000,24,1@24,0,0,0,0,0100,EVAL,1000,SHIFT,23
28020,1,0,1,10111,23,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,23
28040,0,0,1,10111,23,11000,24,1@24,0,0,0,0,1000,SHIFT,0100,EVAL,23
28060,1,1,1,11000,24,11000,24,1@24,0,0,0,0,0100,EVAL,0001,INIT,24
28080,0,1,1,11000,24,11000,24,1@24,0,0,0,0,0100,EVAL,0001,INIT,24
28100,1,1,1,11000,24,11000,24,1@24,0,0,0,1,0001,INIT,0001,INIT,24
28120,0,1,1,11000,24,11000,24,1@24,0,0,0,1,0001,INIT,0001,INIT,24
28140,1,1,1,11000,24,11000,24,1@24,0,0,0,1,0001,INIT,0001,INIT,24
28160,0,1,1,11000,24,11001,25,1@25,0,0,1,1,0001,INIT,0010,LOAD,24
28180,1,1,1,11000,24,11001,25,1@25,0,0,1,0,0010,LOAD,0100,EVAL,24
